child,label,id,definition,exact_synonym,related_synonym,alternative_id,db_xref,in_subset,obo_namespace,skos_exact_match,skos_narrow_match,comment,creation_date
http://purl.obolibrary.org/obo/DOID_0040100,Hirata disease,DOID:0040100,An autoimmune disease of endocrine system characterized by hypoglycemia caused by antibodies to insulin.,insulin autoimmune syndrome,,,SNOMEDCT_US_2025_09_01:408539000 | UMLS_CUI:C0854359,http://purl.obolibrary.org/obo/doid#DO_IEDB_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0040101,"N,N'-diphenylthiourea allergic contact dermatitis",DOID:0040101,"An allergic contact dermatitis that has_allergic_trigger N,N-diphenylthiourea.",,neoprene allergy,,,http://purl.obolibrary.org/obo/doid#DO_IEDB_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0040102,"N,N'-diethylthiourea allergic contact dermatitis",DOID:0040102,"An allergic contact dermatitis that has_allergic_trigger N,N-diethylthiourea.",,neoprene allergy,,,http://purl.obolibrary.org/obo/doid#DO_IEDB_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0040103,cefotiam allergy,DOID:0040103,A cephalosporin allergy that has_allergic_trigger cefotiam.,,,,,http://purl.obolibrary.org/obo/doid#DO_IEDB_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0040104,"toluene 2,4-diisocyanate allergic asthma",DOID:0040104,"A toluene meta-diisocyanate allergic asthma that has_allergic_trigger toluene 2,4-diisocyanate.",,,,,http://purl.obolibrary.org/obo/doid#DO_IEDB_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0050120,hemophagocytic lymphohistiocytosis,DOID:0050120,"A lymphatic system disease that is characterized by an expansion of the monocyte-macrophage population and intense hemophagocytosis. It can occur de novo, but more often occurs in the setting of another disorder, usually an infection or a malignancy. A clinical picture of fever, hepatosplenomegaly, lymphadenopathy and peripheral pancytopenia. The morphologic hallmark of this syndrome is the phagocytosis of hematopoietic elements by morphologically normal macrophages.",haemophagocytic syndrome,,DOID:6453,GARD:6589 | ICD10CM:D76.1 | MESH:D051359 | MIM:PS267700 | NCI:C34792 | ORDO:540 | SNOMEDCT_US_2025_09_01:190958003 | UMLS_CUI:C0024291,http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,Xref MGI. MESH:C537250 added from NeuroDevNet [WAK].,
http://purl.obolibrary.org/obo/DOID_0050138,podoconiosis,DOID:0050138,An elephantiasis that is characterized by lymphadema located_in the lower extremities caused by a genetically determined abnormal inflammatory reaction to mineral particles in irritant red clay soils derived from volcanic deposits.,,,,MESH:D004604,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0050167,autoimmune polyendocrine syndrome type 1,DOID:0050167,"An autoimmune polyendocrine syndrome that is inherited in an autosomal recessive fashion, which is characterized by abnormal functioning of the immune system that causes auto-reactivity against endocrine organs.",Autoimmune Polyglandular Syndrome I | Whitaker syndrome | autoimmune polyendocrinopathy-candidiasis-ectodermal dystrophy,,,GARD:8466 | MIM:240300,http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0050168,autoimmune polyendocrine syndrome type 2,DOID:0050168,An autoimmune polyendocrine syndrome that is characterized by abnormal functioning of the immune system that causes auto-reactivity against endocrine organs. It is more heterogeneous and has not been linked to one gene.,Schmidt syndrome,,,GARD:7611 | MIM:269200,http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0050169,cutaneous lupus erythematosus,DOID:0050169,A lupus erythematosus that causes skin lesions on parts of the body that are exposed to sunlight.,,,,GARD:6225,http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0050185,erythema multiforme,DOID:0050185,"A skin disease that is a type of allergic reaction located_in skin, which occurs in response to medications, infections, or illness.",,,,GARD:6372 | MESH:D004892,http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0050214,Lambert-Eaton myasthenic syndrome,DOID:0050214,A neuromuscular junction disease that is characterized by an abnormality of acetylcholine (ACh) release at the neuromuscular junction which results from an autoimmune attack against voltage-gated calcium channels (VGCC) on the presynaptic motor nerve terminal.,Eaton-Lambert syndrome | LEMS | Lambert-Eaton syndrome,,,ICD10CM:G70.80 | ICD9CM:358.3 | MESH:D015624 | NCI:C3155 | SNOMEDCT_US_2025_09_01:230688006 | UMLS_CUI:C0022972,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0050222,selective IgM deficiency disease,DOID:0050222,A selective immunoglobulin deficiency disease thatis a dysgammaglobulinemia resulting from decreased levels of immunoglobulin M (IgM) production to roduction of other antibodies.,,,,,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0050419,complement factor I deficiency,DOID:0050419,A complement deficiency that is characterized by recurrent pyogenic bacterial infections that is the result of complement component 3 deficiency.,C3 INACTIVATOR DEFICIENCY | COMPLEMENT COMPONENT 3 INACTIVATOR DEFICIENCY,,,MESH:C572568 | MIM:610984,,disease_ontology,,,OMIM mapping confirmed by DO. [SN].,
http://purl.obolibrary.org/obo/DOID_0050429,Hailey-Hailey disease,DOID:0050429,"A pemphigus that is characterized by recurring blistering most commonly occurring in the folds of the skin, particularly the groin and axillary regions, and has_material_basis_in mutations in the ATP2C1 gene that result in loss of adhesion within the skin. Other sites of the body, such as the neck, perianal, and submammary regions, may likewise be affected.","BENIGN CHRONIC PEMPHIGUS | Pemphigus, Benign Familial",,,GARD:6559 | ICD10CM:Q82.8 | MESH:D016506 | MIM:169600 | NCI:C82865 | SNOMEDCT_US_2025_09_01:79468000 | UMLS_CUI:C0085106,http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,OMIM mapping confirmed by DO. [SN].,
http://purl.obolibrary.org/obo/DOID_0050523,adult T-cell leukemia/lymphoma,DOID:0050523,"A T-cell acute leukemia that results_in abnormal increase of lymphocytes, derives_from T-cells, has_material_basis_in human T-cell leukemia virus type 1 (Deltaretrovirus priTlym1), which is transmitted_by sexual contact, transmitted_by contaminated needles used by intravenous-drug users, and transmitted_by breast feeding. The infection results_in_formation_of skin lesions.",ATLL | Adult T-cell leukemia/lymphoma (HTLV-1 positive) | adult T-cell leukemia,,,GARD:13103 | ICD10CM:C91.5 | ICDO:9827/3 | MESH:D015459 | NCI:C3184 | SNOMEDCT_US_2025_09_01:77430005 | UMLS_CUI:C0023493,http://purl.obolibrary.org/obo/doid#DO_cancer_slim | http://purl.obolibrary.org/obo/doid#DO_infectious_disease_slim | http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0050553,proteasome-associated autoinflammatory syndrome 1,DOID:0050553,A proteasome-associated autoinflammatory syndrome that is characterized by early childhood onset of annular erythematous plaques on the face and extremities with subsequent development of partial lipodystrophy and laboratory evidence of immune dysregulation and that has_material_basis_in homozygous or compound heterozygous mutation in the PSMB8 gene on chromosome 6p21. Digenic forms of PRAAS1 can be caused by heterozygous mutation in the PSMB8 gene and heterozygous mutation in either the PSMA3 gene on chromosome 14q23 or in the PSMB4 on chromosome 1q21.,"CANDLE | JMP syndrome | JOINT CONTRACTURES, MUSCULAR ATROPHY, MICROCYTIC ANEMIA, AND PANNICULITIS-INDUCED LIPODYSTROPHY | NKJO | Nakajo-Nishimura syndrome | PRAAS1 | chronic atypical neutrophilic dermatosis with lipodystrophy and elevated temperature syndrome",,,GARD:10988 | GARD:3916 | GARD:3917 | MIM:256040 | ORDO:324999,http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0050580,hereditary lymphedema,DOID:0050580,"A lymphedema commonly located_in legs, caused_by congenital abnormalities in the lymphatic system.",,,,GARD:7220 | ICD9CM:757.0 | MIM:PS153100 | ORDO:79452 | SNOMEDCT_US_2025_09_01:205542007 | UMLS_CUI:C1313885,http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,,,Xref MGI. OMIM mapping confirmed by DO. [SN].,
http://purl.obolibrary.org/obo/DOID_0050743,mature T-cell and NK-cell lymphoma,DOID:0050743,A T-cell non-Hodgkin lymphoma that has_material_basis_in mature T lymphocytes and natural killer cells.,NK-T cell lymphoma | mature T-cell and natural killer cell lymphoma,,,,http://purl.obolibrary.org/obo/doid#DO_cancer_slim,disease_ontology,,,,2012-09-18T01:56:52Z
http://purl.obolibrary.org/obo/DOID_0050744,anaplastic large cell lymphoma,DOID:0050744,A non-Hodgkin lymphoma involving aberrant T-cells.,,,,ICDO:9714/3 | NCI:C3720,http://purl.obolibrary.org/obo/doid#DO_cancer_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,2012-09-18T01:57:40Z
http://purl.obolibrary.org/obo/DOID_0050745,diffuse large B-cell lymphoma,DOID:0050745,A large B-cell lymphoma that is consisting of medium-sized to large B cells with a diffuse growth pattern.,DLBCL,,,GARD:3178 | ICD11:2A81.Z | ICDO:9680/3 | MESH:D016403 | NCI:C80280,http://purl.obolibrary.org/obo/doid#DO_cancer_slim | http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,2012-09-18T01:58:25Z
http://purl.obolibrary.org/obo/DOID_0050746,mantle cell lymphoma,DOID:0050746,A B-cell lymphocytic neoplasm due to CD5 positive antigen-naive pregerminal center B-cell within the mantle zone that surrounds normal germinal center follicles.,,,,GARD:6969 | ICDO:9673/3 | MESH:D020522,http://purl.obolibrary.org/obo/doid#DO_cancer_slim | http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,,,,2012-09-18T02:00:45Z
http://purl.obolibrary.org/obo/DOID_0050748,marginal zone lymphoma,DOID:0050748,A B-cell lymphoma arising from the marginal zone of lymphoid tissues that is characterized by the presence of small to medium sized atypical lymphocytes.,marginal zone B-cell lymphoma,,,ICDO:9699/3 | MESH:D018442,http://purl.obolibrary.org/obo/doid#DO_cancer_slim,disease_ontology,,,,2012-09-18T02:00:45Z
http://purl.obolibrary.org/obo/DOID_0050749,peripheral T-cell lymphoma,DOID:0050749,A mature T-cell and NK-cell lymphoma includes a group of T-cell lymphomas that develop away from the thymus.,,,,GARD:7368,http://purl.obolibrary.org/obo/doid#DO_cancer_slim | http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,,,,2012-09-18T02:01:49Z
http://purl.obolibrary.org/obo/DOID_0050750,splenic marginal zone lymphoma,DOID:0050750,A marginal zone B-cell lymphocyte located_in the spleen comprised of B-cells in place of white pulp.,,,,NCI:C4663,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,2012-09-18T02:03:06Z
http://purl.obolibrary.org/obo/DOID_0050751,T-cell large granular lymphocyte leukemia,DOID:0050751,"A T-cell acute lymphocytic leukemia that exhibits an unexplained, chronic (greater than 6 months) elevation in large granular lymphocytes (LGLs) in the peripheral blood.",Large granular lymphocytic leukaemia | Large granular lymphocytic leukemia | T-cell large granular lymphocyte leukaemia,,,ICDO:9831/3 | NCI:C4664,http://purl.obolibrary.org/obo/doid#DO_cancer_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,2012-09-18T02:05:41Z
http://purl.obolibrary.org/obo/DOID_0050783,secondary progressive multiple sclerosis,DOID:0050783,"A multiple sclerosis that is characterized by a worsening of disability, rather than by relapses followed by recovery, which progressively worsens until a steady progression of disability replaces the cycles of attacks.",SPMS | Secondary-progressive MS,,,ICD10CM:G35.C | MESH:D020528 | SNOMEDCT_US_2025_09_01:425500002 | UMLS_CUI:C0751965,,disease_ontology,,MESH:D020528,,2013-11-07T11:22:49Z
http://purl.obolibrary.org/obo/DOID_0050784,primary progressive multiple sclerosis,DOID:0050784,"A multiple sclerosis that is characterized by steady worsening of neurologic functioning, without any distinct relapses or periods of remission. The rate of progression may vary over time, with occasional plateaus or temporary improvements, but the progression is continuous.",PPMS | Primary-progressive MS,,,MESH:D020528 | ICD10CM:G35.B | SNOMEDCT_US_2025_09_01:428700003 | UMLS_CUI:C0751964,,disease_ontology,,MESH:D020528,,2013-11-07T11:26:58Z
http://purl.obolibrary.org/obo/DOID_0050785,progressive relapsing multiple sclerosis,DOID:0050785,A multiple sclerosis that is characterized by steadily worsening symptoms and attacks during periods of remission with disease progression from the onset.,PRMS | Progressive-relapsing MS,,,MESH:D020528 | SNOMEDCT_US_2025_09_01:724778008 | UMLS_CUI:C0393666,,disease_ontology,,MESH:D020528,,2013-11-07T11:32:37Z
http://purl.obolibrary.org/obo/DOID_0050873,follicular lymphoma,DOID:0050873,A B-cell lymphoma that is characterized as an indolent non-Hodgkin's lymphoma and has_material_basis_in follicle center B-cells (centrocytes and centroblasts).,BCL2 Apoptosis regulator,,,GARD:2356 | ICDO:9690/3 | MESH:D008224,http://purl.obolibrary.org/obo/doid#DO_cancer_slim | http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,,,,2014-06-25T05:24:10Z
http://purl.obolibrary.org/obo/DOID_0050909,extranodal marginal zone lymphoma of mucosa-associated lymphoid tissue,DOID:0050909,A marginal zone B-cell lymphoma that has_material_basis_in mucosal tissue involved in antibody production.,MALT lymphoma | MALT lymphoma of the dura | mucosa-associated lymphoid tissue lymphoma,,,ICDO:9699/3 | MIM:137245 | NCI:C3898,http://purl.obolibrary.org/obo/doid#DO_cancer_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,2014-10-13T14:17:40Z
http://purl.obolibrary.org/obo/DOID_0050920,tonsil squamous cell carcinoma,DOID:0050920,A tonsil cancer that has_material_basis_in squamous cells.,,,,,http://purl.obolibrary.org/obo/doid#DO_cancer_slim,disease_ontology,,,,2014-10-21T11:48:00Z
http://purl.obolibrary.org/obo/DOID_0051000,autoinflammatory disease,DOID:0051000,"A primary immunodeficiency disease that is characterized by the activation of innate immune cells without an infection or injury being present, thus kickstarting the release of cytokines and other immune responses, causing fever and inflammation.",,,,,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0051056,immunodeficiency 113,DOID:0051056,"A primary immunodeficiency disease that is characterized by recurrent infections and usually show features of autoimmunity and autoinflammation, such as hemolytic anemia, thrombocytopenia, hepatosplenomegaly, leukocytosis, neutrophilia, and elevated acute phase reactants, and that has_material_basis_in homozygous mutation in the ARPC5 gene on chromosome 1q25.",,,,MIM:620565,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0060002,C1 inhibitor deficiency,DOID:0060002,A complement deficiency that is a functional deficiency in the complement component C1 inhibitor leading to hereditary angioedema (HAE) involving swelling due to leakage of fluid from blood vessels into connective tissue.,Quincke edema,,,,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0060004,autoimmune disease of central nervous system,DOID:0060004,An autoimmune hypersensitivity disease located_in the central nervous system.,,,,,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0060005,autoimmune disease of endocrine system,DOID:0060005,An autoimmune disease that is the abnormal functioning of the immune system resulting in production of antibodies or T cells against cells and/or tissues in the endocrine system.,,,,,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0060007,CD3zeta deficiency,DOID:0060007,A severe combined immunodeficiency that affects the development and function of T cells.,,,,,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0060008,janus kinase-3 deficiency,DOID:0060008,"A severe combined immunodeficiency that is characterized by severe cell-mediated and antibody-mediated immunodeficiency with recurrent bacterial, viral, and fungal infections, develops_from janus kinase-3 deficiency, and has_material_basis_in autosomal recessive inheritance of mutation in the JAK3 gene of chromosome 19p13.11, responsible for normal differentiation and maturation of B and T immune cells.",,,,MIM:600802,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0060009,MHC class I deficiency,DOID:0060009,"A severe combined immunodeficiency that is characterized by recurrent bacterial, viral, and fungal infections, especially of the lung, and sterile necrotizing granulomas of the skin, develops_from deficiency or decreased surface expression of MHC Class I, has_material_basis_in autosomal recessive inheritance of mutation affecting MHC Class I production or expression and frequently involves TAP1 and TAP2 subunits, and is typically asymptomatic in infancy.","BLS, TYPE I | BLSI | HLA CLASS I DEFICIENCY | bare lymphocyte syndrome type I",,,MIM:604571,,disease_ontology,,,OMIM mapping confirmed by DO. [SN].,
http://purl.obolibrary.org/obo/DOID_0060010,Omenn syndrome,DOID:0060010,"A severe combined immunodeficiency that has_material_basis_in the RAG1 and RAG2 genes on chromosome 11p and the Artemis gene on chromosome 10p. It is characterized by erythroderma, desquamation, alopecia, chronic diarrhea, failure to thrive, lymphadenopathy, and hepatosplenomegaly.",combined immunodeficiency with hypereosinophilia,,,GARD:8198 | ICD10CM:D81.8 | MIM:603554,http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0060011,recombinase activating gene 1 deficiency,DOID:0060011,A severe combined immunodeficiency that is the result of a mutation on Chromosome 6 RAG1 gene involving genetic rearrangement of both the T- and B-lymphocyte receptor genes.,,,,,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0060012,recombinase activating gene 2 deficiency,DOID:0060012,A severe combined immunodeficiency that is the result of a mutation on Chromosome 6 RAG2 gene involving genetic rearrangement of both the T- and B-lymphocyte receptor genes.,,,,,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0060013,X-linked severe combined immunodeficiency,DOID:0060013,"A severe combined immunodeficiency that is a X-linked SCID that has_material_basis_in mutations in genes encoding common gamma chain proteins shared by the interleukin (IL-2,4,7,9,16 and21) receptors resulting in a non-functional gamma chain, defective interleukin signalling, minimal or ascent T- and NK cells and non-functional B-cells.",SCID-X1 | XSCID | gamma chain deficiency | thymic epithelial hypoplasia,,DOID:5811,GARD:5618 | MESH:D053632 | MIM:300400 | NCI:C4682 | SNOMEDCT_US_2025_09_01:203592006 | UMLS_CUI:C1279481,http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,OMIM mapping confirmed by DO. [LS].,
